Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
Upload,Uploading File,2021-03-31 17:57:15.334575,Logs_of_Preprocess.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:57:21.008899,Logs_of_Transform.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:57:42.511129,Logs_of_Validated.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:57:43.287173,MissingValues_of_Files.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Predicting/LogFiles/ To: Predicting/LogFiles/,2021-03-31 17:57:43.287173,,Completed,9 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-03-31 17:57:46.449354,,Deleted,Folder Predicting/Clusters/ is successfully deleted from Bucket faultdetectioninwafer
Upload,Uploading From: Temp_Files/Predicting/Models/Clusters/ To: Predicting/Clusters/,2021-03-31 17:57:46.449354,,Started,
Upload,Uploading From: Temp_Files/Predicting/Models/Clusters/ To: Predicting/Clusters/,2021-03-31 17:57:46.450354,,Completed,0 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-03-31 17:57:48.167452,,Deleted,Folder Predicting/BestModels/ is successfully deleted from Bucket faultdetectioninwafer
Upload,Uploading From: Temp_Files/Predicting/Models/BestModels/ To: Predicting/BestModels/,2021-03-31 17:57:48.167452,,Started,
Upload,Uploading From: Temp_Files/Predicting/Models/BestModels/ To: Predicting/BestModels/,2021-03-31 17:57:48.167452,,Completed,0 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-03-31 17:57:51.120621,,Deleted,Folder Predicting/Predictions/ is successfully deleted from Bucket faultdetectioninwafer
Upload,Uploading From: Temp_Files/Predicting/Predictions/ To: Predicting/Predictions/,2021-03-31 17:57:51.120621,,Started,
Upload,Uploading File,2021-03-31 17:59:38.507764,Predictions.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Predicting/Predictions/ To: Predicting/Predictions/,2021-03-31 17:59:38.507764,,Completed,1 files are uploaded successfully
AWS Connection,"Session, Resource, Client connections",2021-03-31 18:13:40.139902,,Started,
AWS Connection,Session Connection,2021-03-31 18:13:40.314912,,Session connection Successful,
AWS Connection,Resource Connection,2021-03-31 18:13:48.204363,,Resource connection Successful,
AWS Connection,Client Connection,2021-03-31 18:13:48.263367,,Client connection Successful,
Download,Downloading From: Predicting/RawFiles/ To: Temp_Files/Predicting/RawFiles/,2021-03-31 18:13:48.263367,,Started,
