Task_Name,Task_Desc,Date_Time,File_Name,Log_Message,Action_Taken
AWS Connection,Client Connection,2021-03-31 16:29:46.777374,,Client connection Successful,
Upload,"Uploading From: {'RawFiles': 'Temp_Files/Training/RawFiles/', 'GoodFiles': 'Temp_Files/Training/GoodFiles/', 'BadFiles': 'Temp_Files/Training/BadFiles/', 'TransformedFiles': 'Temp_Files/Training/TransformedFiles/', 'SingleFile': 'Temp_Files/Training/SingleFile/', 'SchemaFile': 'Temp_Files/Training/SchemaFile/', 'LogFiles': 'Temp_Files/Training/LogFiles/', 'Clusters': 'Temp_Files/Training/Models/Clusters/', 'BestModels': 'Temp_Files/Training/Models/BestModels/'} To: {'RawFiles': 'Training/RawFiles/', 'GoodFiles': 'Training/GoodFiles/', 'BadFiles': 'Training/BadFiles/', 'TransformedFiles': 'Training/TransformedFiles/', 'SingleFile': 'Training/SingleFile/', 'SchemaFile': 'Training/SchemaFile/', 'LogFiles': 'Training/LogFiles/', 'Clusters': 'Training/Clusters/', 'BestModels': 'Training/BestModels/'}",2021-03-31 16:29:46.785375,,Started,
Upload,Uploading Failed,2021-03-31 16:29:46.785375,,"Error: listdir: path should be string, bytes, os.PathLike or None, not dict",Check Error in Function: 'Upload_AllFiles_from_Local_to_AWS()'
AWS Connection,"Session, Resource, Client connections",2021-03-31 16:38:42.923040,,Started,
AWS Connection,Session Connection,2021-03-31 16:38:42.972043,,Session connection Successful,
AWS Connection,Resource Connection,2021-03-31 16:38:43.438069,,Resource connection Successful,
AWS Connection,Client Connection,2021-03-31 16:38:43.453070,,Client connection Successful,
Upload,"Uploading From: {'RawFiles': 'Temp_Files/Training/RawFiles/', 'GoodFiles': 'Temp_Files/Training/GoodFiles/', 'BadFiles': 'Temp_Files/Training/BadFiles/', 'TransformedFiles': 'Temp_Files/Training/TransformedFiles/', 'SingleFile': 'Temp_Files/Training/SingleFile/', 'SchemaFile': 'Temp_Files/Training/SchemaFile/', 'LogFiles': 'Temp_Files/Training/LogFiles/', 'Clusters': 'Temp_Files/Training/Models/Clusters/', 'BestModels': 'Temp_Files/Training/Models/BestModels/'} To: {'RawFiles': 'Training/RawFiles/', 'GoodFiles': 'Training/GoodFiles/', 'BadFiles': 'Training/BadFiles/', 'TransformedFiles': 'Training/TransformedFiles/', 'SingleFile': 'Training/SingleFile/', 'SchemaFile': 'Training/SchemaFile/', 'LogFiles': 'Training/LogFiles/', 'Clusters': 'Training/Clusters/', 'BestModels': 'Training/BestModels/'}",2021-03-31 16:38:43.461071,,Started,
Upload,Uploading Failed,2021-03-31 16:38:43.461071,,"Error: listdir: path should be string, bytes, os.PathLike or None, not dict",Check Error in Function: 'Upload_AllFiles_from_Local_to_AWS()'
AWS Connection,"Session, Resource, Client connections",2021-03-31 16:39:20.760204,,Started,
AWS Connection,Session Connection,2021-03-31 16:39:20.802207,,Session connection Successful,
AWS Connection,Resource Connection,2021-03-31 16:39:21.410241,,Resource connection Successful,
AWS Connection,Client Connection,2021-03-31 16:39:21.424242,,Client connection Successful,
Upload,"Uploading From: {'RawFiles': 'Temp_Files/Training/RawFiles/', 'GoodFiles': 'Temp_Files/Training/GoodFiles/', 'BadFiles': 'Temp_Files/Training/BadFiles/', 'TransformedFiles': 'Temp_Files/Training/TransformedFiles/', 'SingleFile': 'Temp_Files/Training/SingleFile/', 'SchemaFile': 'Temp_Files/Training/SchemaFile/', 'LogFiles': 'Temp_Files/Training/LogFiles/', 'Clusters': 'Temp_Files/Training/Models/Clusters/', 'BestModels': 'Temp_Files/Training/Models/BestModels/'} To: {'RawFiles': 'Training/RawFiles/', 'GoodFiles': 'Training/GoodFiles/', 'BadFiles': 'Training/BadFiles/', 'TransformedFiles': 'Training/TransformedFiles/', 'SingleFile': 'Training/SingleFile/', 'SchemaFile': 'Training/SchemaFile/', 'LogFiles': 'Training/LogFiles/', 'Clusters': 'Training/Clusters/', 'BestModels': 'Training/BestModels/'}",2021-03-31 16:39:32.928900,,Started,
Upload,Uploading Failed,2021-03-31 16:39:32.928900,,"Error: listdir: path should be string, bytes, os.PathLike or None, not dict",Check Error in Function: 'Upload_AllFiles_from_Local_to_AWS()'
AWS Connection,"Session, Resource, Client connections",2021-03-31 17:41:14.420613,,Started,
AWS Connection,Session Connection,2021-03-31 17:41:14.575622,,Session connection Successful,
AWS Connection,Resource Connection,2021-03-31 17:41:15.825694,,Resource connection Successful,
AWS Connection,Client Connection,2021-03-31 17:41:15.854695,,Client connection Successful,
Upload,Deleting Folder from Bucket,2021-03-31 17:41:17.780806,,Deleted,Folder Training/GoodFiles/ is successfully deleted from Bucket faultdetectioninwafer
Upload,Uploading From: Temp_Files/Training/GoodFiles/ To: Training/GoodFiles/,2021-03-31 17:41:17.780806,,Started,
Upload,Uploading File,2021-03-31 17:41:24.466188,wafer_13012020_090817.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:41:29.923500,wafer_16012020_051629.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:41:32.089624,wafer_20022020_090716.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:41:37.584938,wafer_21012020_080913.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:41:43.035250,wafer_23012020_041211.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:41:48.525564,wafer_27012020_080911.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:41:54.108883,wafer_28012020_090817.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:41:59.304181,wafer_28042020_031911.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:42:04.717490,wafer_29012020_050617.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Training/GoodFiles/ To: Training/GoodFiles/,2021-03-31 17:42:04.717490,,Completed,9 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-03-31 17:42:08.521708,,Deleted,Folder Training/BadFiles/ is successfully deleted from Bucket faultdetectioninwafer
Upload,Uploading From: Temp_Files/Training/BadFiles/ To: Training/BadFiles/,2021-03-31 17:42:08.521708,,Started,
Upload,Uploading File,2021-03-31 17:42:14.549053,Wafer12_20012.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:42:19.738349,Waferdefault_15010_130532.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:42:25.215663,Wafer_07012020_000000.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:42:30.482964,wafer_07012020_041011.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:42:35.903274,Wafer_07012020_223345.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:42:41.325584,Wafer_08012020_120000.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:42:46.726893,Wafer_10012020_131534.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:42:51.885188,Wafer_11012020_151432.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:42:57.057484,Wafer_12012020_111.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:02.235780,Wafer_12012020_111213.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:07.355073,Wafer_13012020_141000.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:12.554370,Wafer_14012020_113045.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:17.810671,Wafer_15010_130532.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:22.998968,Wafer_15012020_130532.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:28.225267,wafer_16012020_134553.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:33.396562,wafer_17012020_125434.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:38.593860,Wafer_18012020_121532.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:43.955166,Wafer_19012020_141432.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:49.202466,wafer_20012020_090819.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:54.338760,Wafer_20012020_135132.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:43:59.720068,Wafer_21012020_143634.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:01.958196,Wafer_22012020_173245.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:07.219497,wafer_22022020_041119.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:12.404794,wafer_23012020_011008.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:17.607091,Wafer_23012020_163456.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:22.533373,Wafer_24012020_150121.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:27.722670,Wafer_25012020_142112.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:32.995971,wafer_28012020_051011.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:38.355278,wafer_29012020_060756.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:43.575576,wafer_31012020_090811.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:48.815876,Wafer_fault_detection.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:44:54.014173,Wafer_text_130532.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Training/BadFiles/ To: Training/BadFiles/,2021-03-31 17:44:54.014173,,Completed,32 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-03-31 17:44:56.907339,,Deleted,Folder Training/TransformedFiles/ is successfully deleted from Bucket faultdetectioninwafer
Upload,Uploading From: Temp_Files/Training/TransformedFiles/ To: Training/TransformedFiles/,2021-03-31 17:44:56.907339,,Started,
Upload,Uploading File,2021-03-31 17:45:03.332706,wafer_13012020_090817.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:45:09.939084,wafer_16012020_051629.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:45:14.197328,wafer_20022020_090716.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:45:20.870710,wafer_21012020_080913.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:45:27.625096,wafer_23012020_041211.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:45:34.117467,wafer_27012020_080911.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:45:40.770848,wafer_28012020_090817.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:45:47.450230,wafer_28042020_031911.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:45:54.114611,wafer_29012020_050617.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Training/TransformedFiles/ To: Training/TransformedFiles/,2021-03-31 17:45:54.114611,,Completed,9 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-03-31 17:45:56.971774,,Deleted,Folder Training/SingleFile/ is successfully deleted from Bucket faultdetectioninwafer
Upload,Uploading From: Temp_Files/Training/SingleFile/ To: Training/SingleFile/,2021-03-31 17:45:56.971774,,Started,
Upload,Uploading File,2021-03-31 17:46:46.716620,SingleFile.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:48:35.410837,SingleScaled_File.csv,Uploaded Successfully,
Upload,Uploading From: Temp_Files/Training/SingleFile/ To: Training/SingleFile/,2021-03-31 17:48:35.410837,,Completed,2 files are uploaded successfully
Upload,Deleting Folder from Bucket,2021-03-31 17:48:37.906979,,Deleted,Folder Training/LogFiles/ is successfully deleted from Bucket faultdetectioninwafer
Upload,Uploading From: Temp_Files/Training/LogFiles/ To: Training/LogFiles/,2021-03-31 17:48:37.906979,,Started,
Upload,Uploading File,2021-03-31 17:49:05.857578,Logs_of_AllTransactions.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:07.645680,Logs_of_Downloading.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:08.173711,Logs_of_LocalFolderCreation.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:08.697741,Logs_of_Merging.csv,Uploaded Successfully,
Upload,Uploading File,2021-03-31 17:49:09.227771,Logs_of_Preprocess.csv,Uploaded Successfully,
